date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,ETCUSDT_position,ETCUSDT_price,init,total_asset,pnl,return
2021-10-10,1,1.0771205920173796,-34942.73696310566,6.327,4184.002588296167,52.84,200000,442165.393531139,242165.393531139,2.210826967655695
2021-10-11,0,0.1557167404418499,0.0,6.167,0.0,53.93,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-12,0,-0.23631963828595987,0.0,5.915,0.0,52.73,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-13,0,0.04410376921231311,0.0,6.09,0.0,53.43,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-14,0,-0.42083717967220136,0.0,6.071,0.0,54.5,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-15,0,0.22010226065115038,0.0,6.271,0.0,54.3,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-16,0,-0.1806824459238718,0.0,6.144,0.0,54.12,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-17,0,-0.4457265311167645,0.0,5.966,0.0,53.11,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-18,0,-0.7368734344890682,0.0,5.848,0.0,52.43,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-19,0,-0.7250692271583312,0.0,5.933,0.0,52.87,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-20,0,-0.8816175481371527,0.0,6.23,0.0,55.59,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-21,-2,-1.6333152794721941,0.0,5.986,0.0,55.35,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-22,2,1.4206890171717181,0.0,6.667,0.0,54.55,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-23,0,0.24119690684164594,0.0,6.534,0.0,55.88,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-24,0,0.28586198587959555,0.0,6.443,0.0,54.94,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-25,2,1.5152445109189598,0.0,6.802,0.0,55.42,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-26,2,2.383629023892387,0.0,7.018,0.0,54.2,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-27,2,1.631622683279965,0.0,6.155,0.0,48.71,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-28,1,1.1186893006924414,-33463.51609572419,6.455,4139.651138326938,52.18,200000,432013.9927957993,232013.99279579928,2.160069963978996
2021-10-29,2,1.9488511840424703,0.0,6.999,0.0,53.94,200000,442932.3595484178,242932.3595484178,2.214661797742089
2021-10-30,2,3.3934326207568706,0.0,8.208,0.0,52.95,200000,442932.3595484178,242932.3595484178,2.214661797742089
2021-10-31,1,1.170221771060288,-30673.98611831148,7.22,4073.3157950010836,54.37,200000,442932.3595484178,242932.3595484178,2.214661797742089
2021-11-01,2,1.2831395045055258,0.0,7.311,0.0,53.88,200000,447719.6170247346,247719.61702473462,2.238598085123673
2021-11-02,2,1.3278487131741572,0.0,7.62,0.0,55.21,200000,447719.6170247346,247719.61702473462,2.238598085123673
2021-11-03,0,0.8568440646233006,0.0,7.408,0.0,55.48,200000,447719.6170247346,247719.61702473462,2.238598085123673
2021-11-04,2,1.5222602050145875,0.0,7.715,0.0,53.65,200000,447719.6170247346,247719.61702473462,2.238598085123673
2021-11-05,2,1.2614088845726446,0.0,7.562,0.0,53.12,200000,447719.6170247346,247719.61702473462,2.238598085123673
2021-11-06,1,1.0667612468669707,-29959.824479706545,7.472,4233.354926481984,52.88,200000,447719.6170247346,247719.61702473462,2.238598085123673
2021-11-07,1,0.7120524224819109,-29959.824479706545,7.453,4233.354926481984,54.08,200000,452230.4062713986,252230.4062713986,2.261152031356993
2021-11-08,1,0.7322420039728186,-29959.824479706545,7.869,4233.354926481984,56.59,200000,475319.4141204263,275319.4141204263,2.3765970706021315
2021-11-09,0,-0.11736338382326447,0.0,7.911,0.0,60.85,200000,427132.1412072644,227132.1412072644,2.135660706036322
2021-11-10,0,-0.3159313781685777,0.0,7.324,0.0,56.63,200000,427132.1412072644,227132.1412072644,2.135660706036322
2021-11-11,0,-0.32429925540757093,0.0,7.36,0.0,56.74,200000,427132.1412072644,227132.1412072644,2.135660706036322
2021-11-12,0,-0.4721907046906974,0.0,7.176,0.0,55.5,200000,427132.1412072644,227132.1412072644,2.135660706036322
2021-11-13,0,-0.791695450644863,0.0,7.186,0.0,56.29,200000,427132.1412072644,227132.1412072644,2.135660706036322
2021-11-14,-1,-1.1026808743465337,30305.95581149882,7.047,-3805.5251354888132,56.12,200000,427132.1412072644,227132.1412072644,2.135660706036322
2021-11-15,-2,-1.2263762782132566,0.0,6.798,0.0,54.81,200000,429693.0862768373,229693.08627683728,2.1484654313841864
2021-11-16,-2,-1.300092271540263,0.0,6.252,0.0,50.82,200000,429693.0862768373,229693.08627683728,2.1484654313841864
2021-11-17,0,-0.663873475257458,0.0,6.589,0.0,51.24,200000,429693.0862768373,229693.08627683728,2.1484654313841864
2021-11-18,-2,-1.2370651395235943,0.0,5.976,0.0,48.43,200000,429693.0862768373,229693.08627683728,2.1484654313841864
2021-11-19,-1,-1.0322911296979531,33876.78069038453,6.342,-4240.950318563337,50.66,200000,429693.0862768373,229693.08627683728,2.1484654313841864
2021-11-20,0,-0.07666737028039532,0.0,6.711,0.0,51.06,200000,418888.9343295108,218888.93432951078,2.0944446716475538
2021-11-21,2,1.2763740283000575,0.0,7.106,0.0,50.41,200000,418888.9343295108,218888.93432951078,2.0944446716475538
2021-11-22,0,0.2902842047553882,0.0,6.509,0.0,48.59,200000,418888.9343295108,218888.93432951078,2.0944446716475538
2021-11-23,0,0.9212281792421724,0.0,6.868,0.0,49.55,200000,418888.9343295108,218888.93432951078,2.0944446716475538
2021-11-24,0,0.7903497743623777,0.0,6.615,0.0,48.28,200000,418888.9343295108,218888.93432951078,2.0944446716475538
2021-11-25,2,2.0705627707768217,0.0,7.393,0.0,50.55,200000,418888.9343295108,218888.93432951078,2.0944446716475538
2021-11-26,1,1.1941851810038981,-32030.045444984768,6.539,4487.775169589788,46.67,200000,418888.9343295108,218888.93432951078,2.0944446716475538
2021-11-27,1,1.1222428528159705,-32030.045444984768,6.542,4487.775169589788,46.78,200000,419478.6797345006,219478.6797345006,2.097393398672503
2021-11-28,1,1.0147663617253373,-32030.045444984768,6.608,4487.775169589788,47.5,200000,424823.86085597426,224823.86085597426,2.1241193042798714
2021-11-29,1,0.7896062507408782,-32030.045444984768,6.657,4487.775169589788,48.22,200000,429624.5312048831,229624.53120488313,2.1481226560244155
2021-11-30,1,0.5648715550417868,-32030.045444984768,6.614,4487.775169589788,48.32,200000,428696.01676770777,228696.01676770777,2.143480083838539
2021-12-01,1,0.44362543536986143,-32030.045444984768,6.525,4487.775169589788,47.85,200000,423736.08839339693,223736.08839339693,2.1186804419669847
2021-12-02,1,0.2844186121274976,-32030.045444984768,6.375,4487.775169589788,47.03,200000,415251.60593758564,215251.60593758564,2.0762580296879283
2021-12-03,1,0.44427933070272035,-32030.045444984768,6.151,4487.775169589788,44.87,200000,398383.281391595,198383.28139159502,1.9919164069579751
2021-12-04,0,-0.5819123469308971,0.0,5.131,0.0,39.33,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-05,-2,-1.7812626395187718,0.0,4.739,0.0,38.79,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-06,-2,-1.8296177269269602,0.0,4.778,0.0,39.32,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-07,-2,-2.00578559452501,0.0,4.681,0.0,39.6,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-08,-2,-1.6808011780687284,0.0,4.918,0.0,40.95,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-09,-2,-1.8280648983560464,0.0,4.405,0.0,37.5,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-10,-2,-1.6340372515008375,0.0,4.265,0.0,36.37,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-11,-2,-1.5171877624404373,0.0,4.427,0.0,38.0,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-12,-2,-1.3405607781074786,0.0,4.422,0.0,37.9,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-13,-2,-1.4141662317133818,0.0,3.902,0.0,34.19,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-14,-2,-1.2782649241272113,0.0,4.036,0.0,35.41,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-15,0,-0.5093810437390115,0.0,4.392,0.0,36.14,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-16,0,-0.5006833122217706,0.0,4.25,0.0,35.16,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-17,0,-0.7486236727435885,0.0,4.038,0.0,34.3,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-18,0,-0.7852947184186194,0.0,4.087,0.0,35.03,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-19,0,-0.485394706640163,0.0,4.136,0.0,34.87,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-20,0,-0.7768034174291804,0.0,3.998,0.0,34.55,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-21,0,-0.4558759476847432,0.0,4.151,0.0,35.32,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-22,0,0.7869768819991351,0.0,4.437,0.0,35.7,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-23,2,1.8013784084393598,0.0,4.765,0.0,37.53,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-24,2,1.8690574676186826,0.0,4.715,0.0,37.41,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-25,2,2.632903530921769,0.0,5.016,0.0,38.08,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-26,2,3.2923427042591387,0.0,5.483,0.0,37.93,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-27,2,2.592091816236167,0.0,5.481,0.0,37.62,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-28,2,2.113438458063358,0.0,5.083,0.0,34.93,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-29,2,1.695569483143139,0.0,4.913,0.0,34.14,200000,406730.9000877613,206730.90008776129,2.0336545004388062
2021-12-30,1,1.144387606689084,-42262.146725660976,4.812,5879.313386640088,34.59,200000,406730.9000877612,206730.90008776123,2.0336545004388062
2021-12-31,1,0.970384328243833,-42262.146725660976,4.71,5879.313386640088,34.06,200000,399304.1250268246,199304.1250268246,1.996520625134123
2022-01-01,1,1.1375749865020262,-42262.146725660976,4.942,5879.313386640088,34.88,200000,413929.9800442228,213929.9800442228,2.0696499002211137
2022-01-02,1,0.7357475213641013,-42262.146725660976,4.883,5879.313386640088,35.41,200000,414552.549482328,214552.549482328,2.07276274741164
2022-01-03,1,0.4512301212906793,-42262.146725660976,4.703,5879.313386640088,34.72,200000,402888.6368349274,202888.63683492743,2.0144431841746373
2022-01-04,1,0.6442402961427489,-42262.146725660976,4.724,5879.313386640088,34.14,200000,400366.140151915,200366.14015191502,2.001830700759575
2022-01-05,1,0.5504101420842265,-42262.146725660976,4.411,5879.313386640088,31.94,200000,374203.59877617494,174203.59877617494,1.8710179938808746
2022-01-06,1,0.5229443820294737,-42262.146725660976,4.384,5879.313386640088,31.63,200000,371239.93366472365,171239.93366472365,1.8561996683236184
2022-01-07,1,0.34530327957160933,-42262.146725660976,4.189,5879.313386640088,30.45,200000,356061.2252569845,156061.22525698447,1.7803061262849225
2022-01-08,0,0.02446970765081761,0.0,3.972,0.0,29.35,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-09,0,-0.048554456001512,0.0,4.036,0.0,29.73,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-10,0,-0.35230113618569553,0.0,3.84,0.0,28.48,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-11,0,0.07937933568317916,0.0,4.096,0.0,29.66,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-12,0,-0.2301918338953995,0.0,4.272,0.0,31.16,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-13,-2,-1.722939496880341,0.0,3.979,0.0,30.28,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-14,-2,-2.0748876002745082,0.0,4.136,0.0,31.97,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-15,-2,-2.5217050534504275,0.0,4.092,0.0,32.84,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-16,-2,-1.2904516595875173,0.0,4.205,0.0,32.28,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-17,-2,-1.6616999802348706,0.0,3.957,0.0,30.98,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-18,-2,-1.2869296818040732,0.0,4.214,0.0,32.66,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-19,0,0.7828190521261598,0.0,4.334,0.0,31.3,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-20,0,0.9754833780234852,0.0,4.093,0.0,29.35,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-21,0,-0.6405673353417493,0.0,3.411,0.0,25.91,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-22,-2,-3.082928931859127,0.0,2.758,0.0,24.2,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-23,-2,-2.6575105692310097,0.0,2.784,0.0,25.13,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-24,-2,-2.3956903148192135,0.0,2.597,0.0,24.11,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-25,-2,-1.9580221111760483,0.0,2.605,0.0,24.03,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-26,-1,-1.142369619488701,71486.18402990757,2.812,-8268.990106626905,24.31,200000,402038.2989842001,202038.2989842001,2.0101914949210005
2022-01-27,-1,-0.7416420031639144,71486.18402990757,2.895,-8268.990106626905,24.31,200000,407971.6522586825,207971.65225868247,2.0398582612934124
2022-01-28,-1,-0.8523901508081798,71486.18402990757,2.943,-8268.990106626905,25.16,200000,418431.63068275095,218431.63068275095,2.092158153413755
2022-01-29,-1,-0.6859605151250773,71486.18402990757,2.987,-8268.990106626905,25.33,200000,422982.7510981934,222982.7510981934,2.114913755490967
2022-01-30,-1,-0.8185364074689122,71486.18402990757,2.88,-8268.990106626905,24.91,200000,411860.75356221,211860.75356221,2.05930376781105
2022-01-31,-1,-0.8391120932858298,71486.18402990757,2.938,-8268.990106626905,25.66,200000,422208.69481591485,222208.69481591485,2.1110434740795743
